datetime,casual,registered,count
2012-08-08 19:00:00,119,567,686
2012-08-08 20:00:00,76,424,500
2012-08-08 21:00:00,70,311,381
2012-08-08 22:00:00,35,198,233
2012-08-08 23:00:00,16,120,136
2012-08-09 00:00:00,16,51,67
2012-08-09 01:00:00,5,23,28
2012-08-09 02:00:00,2,12,14
2012-08-09 03:00:00,1,5,6
2012-08-09 04:00:00,0,10,10
2012-08-09 05:00:00,4,37,41
2012-08-09 06:00:00,5,162,167
2012-08-09 07:00:00,24,451,475
2012-08-09 08:00:00,28,670,698
2012-08-09 09:00:00,54,299,353
2012-08-09 10:00:00,72,133,205
2012-08-09 11:00:00,94,166,260
2012-08-09 12:00:00,85,192,277
2012-08-09 13:00:00,80,201,281
2012-08-09 14:00:00,86,161,247
2012-08-09 15:00:00,63,204,267
2012-08-09 16:00:00,97,320,417
2012-08-09 17:00:00,111,699,810
2012-08-09 18:00:00,78,733,811
2012-08-09 19:00:00,90,533,623
2012-08-09 20:00:00,91,387,478
2012-08-09 21:00:00,50,286,336
2012-08-09 22:00:00,41,218,259
2012-08-09 23:00:00,19,137,156
2012-08-10 00:00:00,17,68,85
2012-08-10 01:00:00,6,35,41
2012-08-10 02:00:00,6,14,20
2012-08-10 03:00:00,3,6,9
2012-08-10 04:00:00,0,7,7
2012-08-10 05:00:00,4,29,33
2012-08-10 06:00:00,3,41,44
2012-08-10 07:00:00,5,128,133
2012-08-10 08:00:00,7,112,119
2012-08-10 09:00:00,21,199,220
2012-08-10 10:00:00,27,166,193
2012-08-10 11:00:00,73,178,251
2012-08-10 12:00:00,75,240,315
2012-08-10 13:00:00,66,224,290
2012-08-10 14:00:00,71,236,307
2012-08-10 15:00:00,100,224,324
2012-08-10 16:00:00,96,371,467
2012-08-10 17:00:00,111,619,730
2012-08-10 18:00:00,88,552,640
2012-08-10 19:00:00,98,394,492
2012-08-10 20:00:00,55,315,370
2012-08-10 21:00:00,50,236,286
2012-08-10 22:00:00,50,168,218
2012-08-10 23:00:00,33,159,192
2012-08-11 00:00:00,38,142,180
2012-08-11 01:00:00,32,84,116
2012-08-11 02:00:00,19,66,85
2012-08-11 03:00:00,2,19,21
2012-08-11 04:00:00,3,7,10
2012-08-11 05:00:00,2,9,11
2012-08-11 06:00:00,5,18,23
2012-08-11 07:00:00,8,54,62
2012-08-11 08:00:00,30,132,162
2012-08-11 09:00:00,54,217,271
2012-08-11 10:00:00,125,282,407
2012-08-11 11:00:00,203,296,499
2012-08-11 12:00:00,214,332,546
2012-08-11 13:00:00,228,341,569
2012-08-11 14:00:00,248,290,538
2012-08-11 15:00:00,246,316,562
2012-08-11 16:00:00,227,304,531
2012-08-11 17:00:00,220,292,512
2012-08-11 18:00:00,107,193,300
2012-08-11 19:00:00,97,178,275
2012-08-11 20:00:00,31,129,160
2012-08-11 21:00:00,26,102,128
2012-08-11 22:00:00,40,128,168
2012-08-11 23:00:00,42,121,163
2012-08-12 00:00:00,24,96,120
2012-08-12 01:00:00,21,92,113
2012-08-12 02:00:00,19,67,86
2012-08-12 03:00:00,11,37,48
2012-08-12 04:00:00,2,8,10
2012-08-12 05:00:00,1,9,10
2012-08-12 06:00:00,2,14,16
2012-08-12 07:00:00,9,30,39
2012-08-12 08:00:00,35,84,119
2012-08-12 09:00:00,64,153,217
2012-08-12 10:00:00,88,240,328
2012-08-12 11:00:00,167,282,449
2012-08-12 12:00:00,163,342,505
2012-08-12 13:00:00,178,365,543
2012-08-12 14:00:00,213,366,579
2012-08-12 15:00:00,235,342,577
2012-08-12 16:00:00,213,300,513
2012-08-12 17:00:00,186,319,505
2012-08-12 18:00:00,164,327,491
2012-08-12 19:00:00,148,317,465
2012-08-12 20:00:00,96,204,300
2012-08-12 21:00:00,78,142,220
2012-08-12 22:00:00,40,141,181
2012-08-12 23:00:00,25,85,110
2012-08-13 00:00:00,14,33,47
2012-08-13 01:00:00,3,11,14
2012-08-13 02:00:00,1,8,9
2012-08-13 03:00:00,1,5,6
2012-08-13 04:00:00,0,11,11
2012-08-13 05:00:00,3,33,36
2012-08-13 06:00:00,4,155,159
2012-08-13 07:00:00,11,425,436
2012-08-13 08:00:00,25,648,673
2012-08-13 09:00:00,40,265,305
2012-08-13 10:00:00,88,111,199
2012-08-13 11:00:00,94,151,245
2012-08-13 12:00:00,96,180,276
2012-08-13 13:00:00,79,175,254
2012-08-13 14:00:00,85,163,248
2012-08-13 15:00:00,80,194,274
2012-08-13 16:00:00,116,348,464
2012-08-13 17:00:00,102,716,818
2012-08-13 18:00:00,103,709,812
2012-08-13 19:00:00,88,467,555
2012-08-13 20:00:00,58,374,432
2012-08-13 21:00:00,44,246,290
2012-08-13 22:00:00,44,148,192
2012-08-13 23:00:00,28,100,128
2012-08-14 00:00:00,12,48,60
2012-08-14 01:00:00,8,19,27
2012-08-14 02:00:00,2,9,11
2012-08-14 03:00:00,0,3,3
2012-08-14 04:00:00,0,5,5
2012-08-14 05:00:00,1,35,36
2012-08-14 06:00:00,1,63,64
2012-08-14 07:00:00,1,178,179
2012-08-14 08:00:00,27,591,618
2012-08-14 09:00:00,48,354,402
2012-08-14 10:00:00,53,155,208
2012-08-14 11:00:00,69,127,196
2012-08-14 12:00:00,93,207,300
2012-08-14 13:00:00,83,203,286
2012-08-14 14:00:00,80,175,255
2012-08-14 15:00:00,84,199,283
2012-08-14 16:00:00,95,363,458
2012-08-14 17:00:00,78,734,812
2012-08-14 18:00:00,97,757,854
2012-08-14 19:00:00,94,533,627
2012-08-14 20:00:00,65,371,436
2012-08-14 21:00:00,56,252,308
2012-08-14 22:00:00,28,161,189
2012-08-14 23:00:00,53,114,167
2012-08-15 00:00:00,8,52,60
2012-08-15 01:00:00,6,31,37
2012-08-15 02:00:00,1,7,8
2012-08-15 03:00:00,1,10,11
2012-08-15 04:00:00,0,4,4
2012-08-15 05:00:00,4,35,39
2012-08-15 06:00:00,12,160,172
2012-08-15 07:00:00,25,467,492
2012-08-15 08:00:00,40,642,682
2012-08-15 09:00:00,57,310,367
2012-08-15 10:00:00,70,163,233
2012-08-15 11:00:00,80,155,235
2012-08-15 12:00:00,77,230,307
2012-08-15 13:00:00,88,206,294
2012-08-15 14:00:00,94,161,255
2012-08-15 15:00:00,70,196,266
2012-08-15 16:00:00,91,340,431
2012-08-15 17:00:00,102,749,851
2012-08-15 18:00:00,80,768,848
2012-08-15 19:00:00,124,525,649
2012-08-15 20:00:00,72,355,427
2012-08-15 21:00:00,49,266,315
2012-08-15 22:00:00,29,197,226
2012-08-15 23:00:00,18,120,138
2012-08-16 00:00:00,13,63,76
2012-08-16 01:00:00,3,18,21
2012-08-16 02:00:00,0,15,15
2012-08-16 03:00:00,0,4,4
2012-08-16 04:00:00,2,3,5
2012-08-16 05:00:00,7,30,37
2012-08-16 06:00:00,3,162,165
2012-08-16 07:00:00,16,448,464
2012-08-16 08:00:00,33,649,682
2012-08-16 09:00:00,41,296,337
2012-08-16 10:00:00,78,121,199
2012-08-16 11:00:00,83,191,274
2012-08-16 12:00:00,96,247,343
2012-08-16 13:00:00,81,219,300
2012-08-16 14:00:00,72,176,248
2012-08-16 15:00:00,63,197,260
2012-08-16 16:00:00,79,340,419
2012-08-16 17:00:00,130,767,897
2012-08-16 18:00:00,109,723,832
2012-08-16 19:00:00,119,558,677
2012-08-16 20:00:00,100,414,514
2012-08-16 21:00:00,83,273,356
2012-08-16 22:00:00,69,185,254
2012-08-16 23:00:00,58,168,226
2012-08-17 00:00:00,21,67,88
2012-08-17 01:00:00,16,38,54
2012-08-17 02:00:00,4,15,19
2012-08-17 03:00:00,0,6,6
2012-08-17 04:00:00,0,9,9
2012-08-17 05:00:00,2,34,36
2012-08-17 06:00:00,6,151,157
2012-08-17 07:00:00,11,368,379
2012-08-17 08:00:00,43,625,668
2012-08-17 09:00:00,58,320,378
2012-08-17 10:00:00,82,149,231
2012-08-17 11:00:00,98,205,303
2012-08-17 12:00:00,110,255,365
2012-08-17 13:00:00,103,254,357
2012-08-17 14:00:00,128,200,328
2012-08-17 15:00:00,127,256,383
2012-08-17 16:00:00,116,372,488
2012-08-17 17:00:00,144,647,791
2012-08-17 18:00:00,108,561,669
2012-08-17 19:00:00,88,403,491
2012-08-17 20:00:00,97,262,359
2012-08-17 21:00:00,57,198,255
2012-08-17 22:00:00,43,170,213
2012-08-17 23:00:00,21,100,121
2012-08-18 00:00:00,6,99,105
2012-08-18 01:00:00,14,78,92
2012-08-18 02:00:00,4,39,43
2012-08-18 03:00:00,7,23,30
2012-08-18 04:00:00,5,8,13
2012-08-18 05:00:00,2,7,9
2012-08-18 06:00:00,4,23,27
2012-08-18 07:00:00,12,52,64
2012-08-18 08:00:00,28,161,189
2012-08-18 09:00:00,81,211,292
2012-08-18 10:00:00,166,314,480
2012-08-18 11:00:00,180,356,536
2012-08-18 12:00:00,266,388,654
2012-08-18 13:00:00,289,355,644
2012-08-18 14:00:00,242,356,598
2012-08-18 15:00:00,250,346,596
2012-08-18 16:00:00,287,354,641
2012-08-18 17:00:00,256,379,635
2012-08-18 18:00:00,225,329,554
2012-08-18 19:00:00,164,324,488
2012-08-18 20:00:00,99,242,341
2012-08-18 21:00:00,90,248,338
2012-08-18 22:00:00,90,171,261
2012-08-18 23:00:00,60,175,235
2012-08-19 00:00:00,44,143,187
2012-08-19 01:00:00,29,102,131
2012-08-19 02:00:00,16,103,119
2012-08-19 03:00:00,21,34,55
2012-08-19 04:00:00,4,22,26
2012-08-19 05:00:00,3,8,11
2012-08-19 06:00:00,5,15,20
2012-08-19 07:00:00,12,29,41
2012-08-19 08:00:00,34,90,124
2012-08-19 09:00:00,86,184,270
2012-08-19 10:00:00,138,287,425
2012-08-19 11:00:00,83,189,272
2012-08-19 12:00:00,112,186,298
2012-08-19 13:00:00,50,112,162
2012-08-19 14:00:00,41,108,149
2012-08-19 15:00:00,89,187,276
2012-08-19 16:00:00,97,259,356
2012-08-19 17:00:00,76,267,343
2012-08-19 18:00:00,86,291,377
2012-08-19 19:00:00,72,269,341
2012-08-19 20:00:00,61,213,274
2012-08-19 21:00:00,36,154,190
2012-08-19 22:00:00,6,50,56
2012-08-19 23:00:00,7,39,46
2012-09-01 00:00:00,22,146,168
2012-09-01 01:00:00,11,68,79
2012-09-01 02:00:00,8,61,69
2012-09-01 03:00:00,6,29,35
2012-09-01 04:00:00,3,9,12
2012-09-01 05:00:00,2,20,22
2012-09-01 06:00:00,13,23,36
2012-09-01 07:00:00,8,58,66
2012-09-01 08:00:00,28,134,162
2012-09-01 09:00:00,62,175,237
2012-09-01 10:00:00,128,289,417
2012-09-01 11:00:00,219,273,492
2012-09-01 12:00:00,187,284,471
2012-09-01 13:00:00,237,267,504
2012-09-01 14:00:00,240,274,514
2012-09-01 15:00:00,257,306,563
2012-09-01 16:00:00,209,253,462
2012-09-01 17:00:00,205,258,463
2012-09-01 18:00:00,184,258,442
2012-09-01 19:00:00,157,235,392
2012-09-01 20:00:00,67,140,207
2012-09-01 21:00:00,21,83,104
2012-09-01 22:00:00,21,57,78
2012-09-01 23:00:00,57,88,145
2012-09-02 00:00:00,27,72,99
2012-09-02 01:00:00,15,58,73
2012-09-02 02:00:00,28,56,84
2012-09-02 03:00:00,9,33,42
2012-09-02 04:00:00,7,15,22
2012-09-02 05:00:00,2,10,12
2012-09-02 06:00:00,2,13,15
2012-09-02 07:00:00,13,29,42
2012-09-02 08:00:00,30,99,129
2012-09-02 09:00:00,88,144,232
2012-09-02 10:00:00,158,230,388
2012-09-02 11:00:00,226,263,489
2012-09-02 12:00:00,248,297,545
2012-09-02 13:00:00,263,230,493
2012-09-02 14:00:00,249,208,457
2012-09-02 15:00:00,179,176,355
2012-09-02 16:00:00,222,252,474
2012-09-02 17:00:00,219,284,503
2012-09-02 18:00:00,227,273,500
2012-09-02 19:00:00,140,152,292
2012-09-02 20:00:00,63,41,104
2012-09-02 21:00:00,79,92,171
2012-09-02 22:00:00,66,100,166
2012-09-02 23:00:00,53,70,123
2012-09-03 00:00:00,42,62,104
2012-09-03 01:00:00,18,37,55
2012-09-03 02:00:00,10,30,40
2012-09-03 03:00:00,6,22,28
2012-09-03 04:00:00,6,5,11
2012-09-03 05:00:00,1,3,4
2012-09-03 06:00:00,3,12,15
2012-09-03 07:00:00,6,37,43
2012-09-03 08:00:00,36,91,127
2012-09-03 09:00:00,71,158,229
2012-09-03 10:00:00,135,224,359
2012-09-03 11:00:00,187,272,459
2012-09-03 12:00:00,191,352,543
2012-09-03 13:00:00,209,357,566
2012-09-03 14:00:00,163,349,512
2012-09-03 15:00:00,168,281,449
2012-09-03 16:00:00,165,335,500
2012-09-03 17:00:00,181,317,498
2012-09-03 18:00:00,145,337,482
2012-09-03 19:00:00,73,301,374
2012-09-03 20:00:00,78,183,261
2012-09-03 21:00:00,42,142,184
2012-09-03 22:00:00,17,104,121
2012-09-03 23:00:00,12,58,70
2012-09-04 00:00:00,10,19,29
2012-09-04 01:00:00,15,9,24
2012-09-04 02:00:00,1,4,5
2012-09-04 03:00:00,1,9,10
2012-09-04 04:00:00,0,8,8
2012-09-04 05:00:00,1,37,38
2012-09-04 06:00:00,7,165,172
2012-09-04 07:00:00,13,480,493
2012-09-04 08:00:00,15,617,632
2012-09-04 09:00:00,30,293,323
2012-09-04 10:00:00,42,130,172
2012-09-04 11:00:00,39,159,198
2012-09-04 12:00:00,54,233,287
2012-09-04 13:00:00,72,203,275
2012-09-04 14:00:00,72,202,274
2012-09-04 15:00:00,68,224,292
2012-09-04 16:00:00,61,397,458
2012-09-04 17:00:00,110,746,856
2012-09-04 18:00:00,94,745,839
2012-09-04 19:00:00,50,502,552
2012-09-04 20:00:00,47,338,385
2012-09-04 21:00:00,28,240,268
2012-09-04 22:00:00,25,154,179
2012-09-04 23:00:00,12,83,95
2012-09-05 00:00:00,10,27,37
2012-09-05 01:00:00,2,11,13
2012-09-05 02:00:00,0,9,9
2012-09-05 03:00:00,0,4,4
2012-09-05 04:00:00,2,3,5
2012-09-05 05:00:00,1,39,40
2012-09-05 06:00:00,7,203,210
2012-09-05 07:00:00,11,489,500
2012-09-05 08:00:00,33,692,725
2012-09-05 09:00:00,27,263,290
2012-09-05 10:00:00,54,181,235
2012-09-05 11:00:00,61,156,217
2012-09-05 12:00:00,49,217,266
2012-09-05 13:00:00,50,184,234
2012-09-05 14:00:00,34,177,211
2012-09-05 15:00:00,41,204,245
2012-09-05 16:00:00,86,344,430
2012-09-05 17:00:00,83,780,863
2012-09-05 18:00:00,82,757,839
2012-09-05 19:00:00,64,598,662
2012-09-05 20:00:00,55,357,412
2012-09-05 21:00:00,18,278,296
2012-09-05 22:00:00,38,181,219
2012-09-05 23:00:00,24,126,150
2012-09-06 00:00:00,30,35,65
2012-09-06 01:00:00,2,16,18
2012-09-06 02:00:00,1,7,8
2012-09-06 03:00:00,0,9,9
2012-09-06 04:00:00,0,8,8
2012-09-06 05:00:00,3,35,38
2012-09-06 06:00:00,11,189,200
2012-09-06 07:00:00,21,461,482
2012-09-06 08:00:00,24,622,646
2012-09-06 09:00:00,8,115,123
2012-09-06 10:00:00,9,40,49
2012-09-06 11:00:00,10,52,62
2012-09-06 12:00:00,11,126,137
2012-09-06 13:00:00,39,152,191
2012-09-06 14:00:00,38,178,216
2012-09-06 15:00:00,42,228,270
2012-09-06 16:00:00,42,374,416
2012-09-06 17:00:00,67,741,808
2012-09-06 18:00:00,74,761,835
2012-09-06 19:00:00,54,504,558
2012-09-06 20:00:00,50,356,406
2012-09-06 21:00:00,32,240,272
2012-09-06 22:00:00,24,193,217
2012-09-06 23:00:00,19,150,169
2012-09-07 00:00:00,17,79,96
2012-09-07 01:00:00,10,19,29
2012-09-07 02:00:00,1,10,11
2012-09-07 03:00:00,0,9,9
2012-09-07 04:00:00,1,7,8
2012-09-07 05:00:00,1,39,40
2012-09-07 06:00:00,5,135,140
2012-09-07 07:00:00,21,465,486
2012-09-07 08:00:00,29,690,719
2012-09-07 09:00:00,33,311,344
2012-09-07 10:00:00,53,171,224
2012-09-07 11:00:00,81,215,296
2012-09-07 12:00:00,76,247,323
2012-09-07 13:00:00,71,283,354
2012-09-07 14:00:00,66,187,253
2012-09-07 15:00:00,66,265,331
2012-09-07 16:00:00,75,395,470
2012-09-07 17:00:00,88,684,772
2012-09-07 18:00:00,95,697,792
2012-09-07 19:00:00,70,498,568
2012-09-07 20:00:00,51,340,391
2012-09-07 21:00:00,55,246,301
2012-09-07 22:00:00,52,247,299
2012-09-07 23:00:00,28,220,248
2012-09-08 00:00:00,20,130,150
2012-09-08 01:00:00,10,107,117
2012-09-08 02:00:00,9,68,77
2012-09-08 03:00:00,3,40,43
2012-09-08 04:00:00,3,8,11
2012-09-08 05:00:00,2,13,15
2012-09-08 06:00:00,8,26,34
2012-09-08 07:00:00,11,71,82
2012-09-08 08:00:00,33,197,230
2012-09-08 09:00:00,87,261,348
2012-09-08 10:00:00,100,322,422
2012-09-08 11:00:00,173,405,578
2012-09-08 12:00:00,220,474,694
2012-09-08 13:00:00,233,435,668
2012-09-08 14:00:00,260,366,626
2012-09-08 15:00:00,175,337,512
2012-09-08 16:00:00,19,95,114
2012-09-08 17:00:00,52,119,171
2012-09-08 18:00:00,27,140,167
2012-09-08 19:00:00,28,187,215
2012-09-08 20:00:00,28,166,194
2012-09-08 21:00:00,26,155,181
2012-09-08 22:00:00,18,176,194
2012-09-08 23:00:00,12,121,133
2012-09-09 00:00:00,18,106,124
2012-09-09 01:00:00,20,104,124
2012-09-09 02:00:00,15,81,96
2012-09-09 03:00:00,14,32,46
2012-09-09 04:00:00,12,16,28
2012-09-09 05:00:00,16,39,55
2012-09-09 06:00:00,11,24,35
2012-09-09 07:00:00,20,50,70
2012-09-09 08:00:00,27,143,170
2012-09-09 09:00:00,85,214,299
2012-09-09 10:00:00,172,323,495
2012-09-09 11:00:00,194,391,585
2012-09-09 12:00:00,247,510,757
2012-09-09 13:00:00,238,491,729
2012-09-09 14:00:00,232,415,647
2012-09-09 15:00:00,284,412,696
2012-09-09 16:00:00,228,473,701
2012-09-09 17:00:00,213,458,671
2012-09-09 18:00:00,156,404,560
2012-09-09 19:00:00,134,362,496
2012-09-09 20:00:00,91,265,356
2012-09-09 21:00:00,57,149,206
2012-09-09 22:00:00,64,125,189
2012-09-09 23:00:00,22,70,92
2012-09-10 00:00:00,6,35,41
2012-09-10 01:00:00,7,11,18
2012-09-10 02:00:00,11,6,17
2012-09-10 03:00:00,5,7,12
2012-09-10 04:00:00,1,4,5
2012-09-10 05:00:00,4,36,40
2012-09-10 06:00:00,8,172,180
2012-09-10 07:00:00,20,427,447
2012-09-10 08:00:00,33,697,730
2012-09-10 09:00:00,40,321,361
2012-09-10 10:00:00,42,168,210
2012-09-10 11:00:00,69,167,236
2012-09-10 12:00:00,76,256,332
2012-09-10 13:00:00,72,251,323
2012-09-10 14:00:00,107,233,340
2012-09-10 15:00:00,115,231,346
2012-09-10 16:00:00,108,380,488
2012-09-10 17:00:00,127,744,871
2012-09-10 18:00:00,111,857,968
2012-09-10 19:00:00,71,562,633
2012-09-10 20:00:00,34,356,390
2012-09-10 21:00:00,29,256,285
2012-09-10 22:00:00,15,144,159
2012-09-10 23:00:00,7,86,93
2012-09-11 00:00:00,5,27,32
2012-09-11 01:00:00,0,10,10
2012-09-11 02:00:00,1,5,6
2012-09-11 03:00:00,1,7,8
2012-09-11 04:00:00,1,8,9
2012-09-11 05:00:00,3,41,44
2012-09-11 06:00:00,11,200,211
2012-09-11 07:00:00,24,572,596
2012-09-11 08:00:00,48,702,750
2012-09-11 09:00:00,35,323,358
2012-09-11 10:00:00,54,142,196
2012-09-11 11:00:00,60,187,247
2012-09-11 12:00:00,62,254,316
2012-09-11 13:00:00,72,256,328
2012-09-11 14:00:00,74,181,255
2012-09-11 15:00:00,73,253,326
2012-09-11 16:00:00,99,437,536
2012-09-11 17:00:00,168,802,970
2012-09-11 18:00:00,110,767,877
2012-09-11 19:00:00,56,540,596
2012-09-11 20:00:00,40,421,461
2012-09-11 21:00:00,28,282,310
2012-09-11 22:00:00,27,189,216
2012-09-11 23:00:00,18,91,109
2012-09-12 00:00:00,8,41,49
2012-09-12 01:00:00,2,19,21
2012-09-12 02:00:00,2,9,11
2012-09-12 03:00:00,0,7,7
2012-09-12 04:00:00,0,5,5
2012-09-12 05:00:00,4,44,48
2012-09-12 06:00:00,6,199,205
2012-09-12 07:00:00,24,533,557
2012-09-12 08:00:00,43,727,770
2012-09-12 09:00:00,50,278,328
2012-09-12 10:00:00,57,148,205
2012-09-12 11:00:00,51,181,232
2012-09-12 12:00:00,88,264,352
2012-09-12 13:00:00,85,238,323
2012-09-12 14:00:00,78,200,278
2012-09-12 15:00:00,75,243,318
2012-09-12 16:00:00,90,419,509
2012-09-12 17:00:00,114,811,925
2012-09-12 18:00:00,91,886,977
2012-09-12 19:00:00,78,557,635
2012-09-12 20:00:00,38,432,470
2012-09-12 21:00:00,27,279,306
2012-09-12 22:00:00,23,189,212
2012-09-12 23:00:00,16,111,127
2012-09-13 00:00:00,11,46,57
2012-09-13 01:00:00,6,22,28
2012-09-13 02:00:00,0,9,9
2012-09-13 03:00:00,2,9,11
2012-09-13 04:00:00,0,6,6
2012-09-13 05:00:00,3,54,57
2012-09-13 06:00:00,9,186,195
2012-09-13 07:00:00,22,549,571
2012-09-13 08:00:00,33,725,758
2012-09-13 09:00:00,46,292,338
2012-09-13 10:00:00,63,149,212
2012-09-13 11:00:00,71,183,254
2012-09-13 12:00:00,57,240,297
2012-09-13 13:00:00,60,223,283
2012-09-13 14:00:00,60,214,274
2012-09-13 15:00:00,99,253,352
2012-09-13 16:00:00,85,406,491
2012-09-13 17:00:00,97,787,884
2012-09-13 18:00:00,108,744,852
2012-09-13 19:00:00,80,594,674
2012-09-13 20:00:00,55,408,463
2012-09-13 21:00:00,26,291,317
2012-09-13 22:00:00,28,223,251
2012-09-13 23:00:00,33,137,170
2012-09-14 00:00:00,24,63,87
2012-09-14 01:00:00,6,35,41
2012-09-14 02:00:00,7,23,30
2012-09-14 03:00:00,5,9,14
2012-09-14 04:00:00,1,11,12
2012-09-14 05:00:00,1,40,41
2012-09-14 06:00:00,8,144,152
2012-09-14 07:00:00,17,437,454
2012-09-14 08:00:00,51,715,766
2012-09-14 09:00:00,46,301,347
2012-09-14 10:00:00,75,171,246
2012-09-14 11:00:00,84,196,280
2012-09-14 12:00:00,119,290,409
2012-09-14 13:00:00,107,301,408
2012-09-14 14:00:00,113,258,371
2012-09-14 15:00:00,94,273,367
2012-09-14 16:00:00,109,454,563
2012-09-14 17:00:00,137,757,894
2012-09-14 18:00:00,116,692,808
2012-09-14 19:00:00,83,496,579
2012-09-14 20:00:00,67,337,404
2012-09-14 21:00:00,42,270,312
2012-09-14 22:00:00,40,189,229
2012-09-14 23:00:00,27,168,195
2012-09-15 00:00:00,38,169,207
2012-09-15 01:00:00,8,101,109
2012-09-15 02:00:00,18,75,93
2012-09-15 03:00:00,6,31,37
2012-09-15 04:00:00,3,3,6
2012-09-15 05:00:00,1,15,16
2012-09-15 06:00:00,6,27,33
2012-09-15 07:00:00,10,63,73
2012-09-15 08:00:00,43,169,212
2012-09-15 09:00:00,79,263,342
2012-09-15 10:00:00,119,323,442
2012-09-15 11:00:00,228,399,627
2012-09-15 12:00:00,287,419,706
2012-09-15 13:00:00,327,377,704
2012-09-15 14:00:00,325,390,715
2012-09-15 15:00:00,312,342,654
2012-09-15 16:00:00,350,433,783
2012-09-15 17:00:00,295,434,729
2012-09-15 18:00:00,232,382,614
2012-09-15 19:00:00,169,309,478
2012-09-15 20:00:00,89,241,330
2012-09-15 21:00:00,86,210,296
2012-09-15 22:00:00,82,197,279
2012-09-15 23:00:00,47,182,229
2012-09-16 00:00:00,28,123,151
2012-09-16 01:00:00,35,82,117
2012-09-16 02:00:00,27,62,89
2012-09-16 03:00:00,10,38,48
2012-09-16 04:00:00,2,6,8
2012-09-16 05:00:00,3,10,13
2012-09-16 06:00:00,9,26,35
2012-09-16 07:00:00,28,43,71
2012-09-16 08:00:00,34,94,128
2012-09-16 09:00:00,70,226,296
2012-09-16 10:00:00,160,330,490
2012-09-16 11:00:00,183,376,559
2012-09-16 12:00:00,188,468,656
2012-09-16 13:00:00,240,454,694
2012-09-16 14:00:00,225,410,635
2012-09-16 15:00:00,215,342,557
2012-09-16 16:00:00,194,402,596
2012-09-16 17:00:00,177,393,570
2012-09-16 18:00:00,120,361,481
2012-09-16 19:00:00,91,312,403
2012-09-16 20:00:00,57,267,324
2012-09-16 21:00:00,43,148,191
2012-09-16 22:00:00,18,109,127
2012-09-16 23:00:00,9,85,94
2012-09-17 00:00:00,14,31,45
2012-09-17 01:00:00,9,12,21
2012-09-17 02:00:00,5,8,13
2012-09-17 03:00:00,0,7,7
2012-09-17 04:00:00,2,9,11
2012-09-17 05:00:00,1,44,45
2012-09-17 06:00:00,7,157,164
2012-09-17 07:00:00,18,474,492
2012-09-17 08:00:00,36,647,683
2012-09-17 09:00:00,34,265,299
2012-09-17 10:00:00,73,129,202
2012-09-17 11:00:00,61,191,252
2012-09-17 12:00:00,62,233,295
2012-09-17 13:00:00,112,231,343
2012-09-17 14:00:00,129,203,332
2012-09-17 15:00:00,82,256,338
2012-09-17 16:00:00,74,379,453
2012-09-17 17:00:00,102,740,842
2012-09-17 18:00:00,66,708,774
2012-09-17 19:00:00,51,435,486
2012-09-17 20:00:00,32,308,340
2012-09-17 21:00:00,28,205,233
2012-09-17 22:00:00,20,109,129
2012-09-17 23:00:00,4,66,70
2012-09-18 00:00:00,2,11,13
2012-09-18 01:00:00,0,5,5
2012-09-18 02:00:00,0,4,4
2012-09-18 03:00:00,0,6,6
2012-09-18 04:00:00,2,5,7
2012-09-18 05:00:00,3,45,48
2012-09-18 06:00:00,4,163,167
2012-09-18 07:00:00,13,343,356
2012-09-18 08:00:00,32,640,672
2012-09-18 09:00:00,27,266,293
2012-09-18 10:00:00,30,130,160
2012-09-18 11:00:00,36,115,151
2012-09-18 12:00:00,16,72,88
2012-09-18 13:00:00,17,97,114
2012-09-18 14:00:00,27,116,143
2012-09-18 15:00:00,1,35,36
2012-09-18 16:00:00,19,122,141
2012-09-18 17:00:00,36,302,338
2012-09-18 18:00:00,19,262,281
2012-09-18 19:00:00,22,302,324
2012-09-18 20:00:00,19,271,290
2012-09-18 21:00:00,21,186,207
2012-09-18 22:00:00,14,137,151
2012-09-18 23:00:00,11,67,78
2012-09-19 00:00:00,3,23,26
2012-09-19 01:00:00,0,12,12
2012-09-19 02:00:00,0,3,3
2012-09-19 03:00:00,1,4,5
2012-09-19 04:00:00,0,10,10
2012-09-19 05:00:00,2,54,56
2012-09-19 06:00:00,6,166,172
2012-09-19 07:00:00,16,529,545
2012-09-19 08:00:00,39,758,797
2012-09-19 09:00:00,26,336,362
2012-09-19 10:00:00,23,169,192
2012-09-19 11:00:00,44,203,247
2012-09-19 12:00:00,53,260,313
2012-09-19 13:00:00,55,234,289
2012-09-19 14:00:00,59,227,286
2012-09-19 15:00:00,57,254,311
2012-09-19 16:00:00,69,397,466
2012-09-19 17:00:00,74,812,886
2012-09-19 18:00:00,85,807,892
2012-09-19 19:00:00,72,539,611
2012-09-19 20:00:00,31,378,409
2012-09-19 21:00:00,25,324,349
2012-09-19 22:00:00,31,198,229
2012-09-19 23:00:00,17,106,123
2012-10-01 00:00:00,6,39,45
2012-10-01 01:00:00,5,13,18
2012-10-01 02:00:00,6,6,12
2012-10-01 03:00:00,1,6,7
2012-10-01 04:00:00,0,10,10
2012-10-01 05:00:00,2,34,36
2012-10-01 06:00:00,8,147,155
2012-10-01 07:00:00,13,470,483
2012-10-01 08:00:00,40,744,784
2012-10-01 09:00:00,26,314,340
2012-10-01 10:00:00,44,135,179
